"cod_materia","codenservicio_mat","nombre_mat","tipo_descriptor","cod_condicion","cod_condicion_padre","tipo","cantmaterias","cod_plan","cantcreditos","cod_grupo","nombre_grupo","cod_elemento","tipo_instancia","nombre_mat-2","codenservicio_mat-2"
"18489","1153","FISICA 3","C","512112","512113","B","1","","","","","21427","C","RESOLUCION COMISION DIRECTIVA A.D.","79DAD"
"18489","1153","FISICA 3","C","512112","512113","B","1","","","","","21567","","",""
"18489","1153","FISICA 3","C","512112","512113","B","1","","","","","55850","","",""
"18489","1153","FISICA 3","C","512112","512113","B","1","","","","","21081","","",""
"18489","1153","FISICA 3","C","512112","512113","B","1","","","","","18653","C","FÍSICA MODERNA","FI08"
"18489","1153","FISICA 3","C","512112","512113","B","1","","","","","18629","","",""
"18489","1153","FISICA 3","C","512112","512113","B","1","","","","","18521","C","BASES TEÓRICAS DEL CONCEPTO DE DESARROLLO","173A"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","93934","E","CREDITOS NO ACUM. FISICA GENERAL 1","1120P"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","89255","E","CREDITOS NO ACUM FISICA 1","1151P"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","33777","E","FISICA 1","1151"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","32621","E","MECANICA I","CP3"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","32675","E","MECANICA I (TRANSICION)","CP17"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","33697","E","FISICA 1","1171"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","32685","E","MECANICA GENERAL I (P. 74)","CP26"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","33157","E","CREDITOS ASIGNADOS POR REVALIDA","F10"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","33673","E","FISICA GENERAL 1","1170"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","33576","E","CREDITOS ASIGNADOS POR REVALIDA","FG"
"18489","1153","FISICA 3","C","512115","512116","B","2","","","","","89299","E","CREDITOS NO ACUM FISICA 2","1152P"
"18489","1153","FISICA 3","C","512115","512116","B","2","","","","","6015","C","FISICA 2","1152"
"18489","1153","FISICA 3","C","512114","512116","B","1","","","","","32592","E","FISICA GENERAL 1","1120"
"18489","1153","FISICA 3","C","512115","512116","B","2","","","","","5942","C","FISICA 1","1151"
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","77789","C","CALCULO DIF. E INTEGRAL EN UNA VARIABLE","1061"
"18489","1153","FISICA 3","C","512116","512117","OR","","","","","","","","",""
"18489","1153","FISICA 3","C","512113","512117","NOT","","","","","","","","",""
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","89298","E","CREDITOS NO ACUM CALCULO 1","1020P"
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","88356","E","CREDITOS NO ACUM CDIV","1061P"
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","4233","C","CALCULO 1","1020"
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","5602","C","CALCULO 1 (ANUAL)","1052"
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","32619","E","ANALISIS MATEMATICO I","CP1"
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","33646","E","CALCULO 1","1070"
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"18489","1153","FISICA 3","C","512111","512117","B","1","","","","","33751","E","CREDITOS ASIGNADOS POR REVALIDA","M1020"
